ProductID,Flerstyksintervaller,Flerstyksinterspriser
PROD1455,1;5;10;48;96,55.75;54.15;52.55;50.95;47.75
PROD1464,1;5;10;48;96,55.75;54.15;52.55;50.95;47.75
PROD147,1,2.95
PROD1470,1,3.95
PROD1477,1;10;56,69.5;57.95;51
PROD1487,1;10;56,69.5;57.95;51
PROD1491,1;10;56,69.5;57.95;51
PROD1492,1,24.95
PROD1493,1;10;36;250;500,46;34.7;24.45;23.65;22.85
PROD1494,1;10;36;250;500,46;34.7;24.45;23.65;22.85
PROD1495,1;10;36;250;500,46;34.7;24.45;23.65;22.85
PROD1496,1;10;36;250;500,46;34.7;24.45;23.65;22.85
PROD150,1;10;36;250;500,46;34.7;24.45;23.65;22.85
PROD15021,1;10;20;100;500;1000,96;77.8;58.35;54.45;53.3;52.3
PROD15022,1;10;20;100;500;1000,96;77.8;58.35;54.45;53.3;52.3
PROD15023,1;10;20;100;500;1000,96;77.8;58.35;54.45;53.3;52.3
PROD15024,1;10;20;100;500;1000,96;77.8;58.35;54.45;53.3;52.3
PROD15055,1;10;20;100;500;1000,96;77.8;58.35;54.45;53.3;52.3
PROD15059,1;10;20;100;500;1000,96;77.8;58.35;54.45;53.3;52.3
PROD15063,1,18.95
PROD15067,1,168
PROD15071,1;5;10;50;100;250,165;155;145;141;137;129
PROD15075,1;5;10;50;100;250,165;155;145;141;137;129
PROD15079,1;5;10;50;100;250,165;155;145;141;137;129
PROD15087,1;5;10;50;100;250,165;155;145;141;137;129
PROD15091,1;5;10;50;100;250,165;155;145;141;137;129
PROD15095,1;5;10;50;100;250,165;155;145;141;137;129
PROD15096,1;10;100;200;300,22.3;21.25;20.25;17.95;17.5
PROD15097,1;10;100;200;300,22.3;21.25;20.25;17.95;17.5
PROD15098,1;10;100;200;300,22.3;21.25;20.25;17.95;17.5
PROD15099,1;10;100;200;300,22.3;21.25;20.25;17.95;17.5
PROD15100,1;10;100;200;300,22.3;21.25;20.25;17.95;17.5
PROD15102,1,9.95
PROD15108,1;10;20;40;60,31;29;28;26;24
PROD15110,1;10;20;40;60,31;29;28;26;24
PROD15115,1;10;20;40;60,31;29;28;26;24
PROD15116,1;10;20;40;60,31;29;28;26;24
PROD15117,1;10;20;40;60,31;29;28;26;24
PROD15118,1,46.95
PROD15119,1;5;10,33;27;25
PROD15120,1;5;10,33;27;25
PROD15122,1;5;10,33;27;25
PROD15123,1;10;28;250;500;1000,38.95;29.6;24.95;24.15;23.4;21.8
PROD15124,1;10;28;250;500;1000,38.95;29.6;24.95;24.15;23.4;21.8
PROD15128,1;10;28;250;500;1000,38.95;29.6;24.95;24.15;23.4;21.8
PROD15129,1;10;28;250;500;1000,38.95;29.6;24.95;24.15;23.4;21.8
PROD15130,1;10;28;250;500;1000,38.95;29.6;24.95;24.15;23.4;21.8
PROD15131,1;10;28;250;500;1000,38.95;29.6;24.95;24.15;23.4;21.8
PROD15132,1;5;10;44;88,37.1;33.9;28.75;27.1;24.2
PROD15133,1;5;10;44;88,37.1;33.9;28.75;27.1;24.2
PROD15134,1;5;10;44;88,37.1;33.9;28.75;27.1;24.2
PROD15138,1;5;10;44;88,37.1;33.9;28.75;27.1;24.2
PROD15139,1;5;10;44;88,37.1;33.9;28.75;27.1;24.2
PROD15140,1;5;10;20;50;100,182;171;161;159;156;151
PROD15141,1;5;10;20;50;100,182;171;161;159;156;151
PROD15142,1;5;10;20;50;100,182;171;161;159;156;151
PROD15143,1;5;10;20;50;100,182;171;161;159;156;151
PROD15144,1;5;10;20;50;100,182;171;161;159;156;151
PROD15145,1;5;10;20;50;100,182;171;161;159;156;151
PROD15146,1;5;10;20;50;100,253;240;227;224;221;215
PROD15147,1;5;10;20;50;100,253;240;227;224;221;215
PROD15148,1;5;10;20;50;100,253;240;227;224;221;215
PROD15149,1;5;10;20;50;100,253;240;227;224;221;215
PROD15150,1;5;10;20;50;100,253;240;227;224;221;215
PROD15151,1;5;10;20;50;100,253;240;227;224;221;215
PROD15152,1;5;10;20;50;100,143;135;127;125;123;119
PROD15153,1;5;10;20;50;100,143;135;127;125;123;119
PROD15154,1;5;10;20;50;100,143;135;127;125;123;119
PROD15155,1;5;10;20;50;100,143;135;127;125;123;119
PROD15156,1;5;10;20;50;100,143;135;127;125;123;119
PROD15157,1;5;10;20;50;100,143;135;127;125;123;119
PROD15158,1,34.95
PROD15159,1,12.95
PROD15160,1,18.95
PROD15161,1;10;50,589;541;492
PROD15162,1;10;50,589;541;492
PROD15163,1;10;50,589;541;492
PROD15164,1,19.5
PROD15165,1;10;50,118;106;95
PROD15166,1;10;50,118;106;95
PROD15167,1;10;50,118;106;95
PROD15168,1;10;50,148;133;118
PROD15169,1;10;50,148;133;118
PROD15170,1;10;50,148;133;118
PROD15171,1;10;50,283;260;236
PROD15172,1;10;50,283;260;236
PROD15173,1;10;50,283;260;236
PROD15174,1;10;50,486;446;406
PROD15175,1;10;50,486;446;406
PROD15176,1;10;50,486;446;406
PROD15177,1;10;50,402;369;336
PROD15178,1;10;50,402;369;336
PROD15179,1;10;50,402;369;336
PROD15180,1,19.95
PROD15181,1;50;100;250;500;1000,6.55;5.6;4.65;3.75;3.55;2.95
PROD15182,1;50;100;250;500;1000,6.55;5.6;4.65;3.75;3.55;2.95
PROD15183,1;50;100;250;500;1000,6.55;5.6;4.65;3.75;3.55;2.95
PROD15184,1;50;100;250;500;1000,6.55;5.6;4.65;3.75;3.55;2.95
PROD15185,1;50;100;250;500;1000,6.55;5.6;4.65;3.75;3.55;2.95
PROD15186,1;50;100;250;500;1000,6.55;5.6;4.65;3.75;3.55;2.95
PROD15187,1;50;100,18;10.95;9.2
PROD15188,1;50;100,18;10.95;9.2
PROD15189,1;50;100,18;10.95;9.2
PROD15190,1;50;100;500;1000;2000,21;13.5;11.95;10.5;9.75;9.15
PROD15191,1;50;100;500;1000;2000,21;13.5;11.95;10.5;9.75;9.15
PROD15192,1;50;100;500;1000;2000,21;13.5;11.95;10.5;9.75;9.15
PROD15193,1;50;100;500;1000;2000,21;13.5;11.95;10.5;9.75;9.15
PROD15194,1;50;100;500;1000;2000,21;13.5;11.95;10.5;9.75;9.15
PROD15195,1;50;100;500;1000;2000,21;13.5;11.95;10.5;9.75;9.15
PROD15196,1,499
PROD15197,1;5;10;25;50;100;200,87;84;81;79;76;68;64
PROD15198,1;5;10;25;50;100;200,87;84;81;79;76;68;64
PROD15199,1;5;10;25;50;100;200,87;84;81;79;76;68;64
PROD15200,1;5;10;25;50;100;200,87;84;81;79;76;68;64
PROD15201,1;5;10;25;50;100;200,87;84;81;79;76;68;64
PROD15202,1;5;10;25;50;100;200,87;84;81;79;76;68;64
PROD15203,1;5;10;25;50;100;200,87;84;81;79;76;68;64
PROD15204,1;5;10;20;60;100;200,95;92;89;86;84;75;70
PROD15205,1;5;10;20;60;100;200,95;92;89;86;84;75;70
PROD15206,1;5;10;20;60;100;200,95;92;89;86;84;75;70
PROD15207,1;5;10;20;60;100;200,95;92;89;86;84;75;70
PROD15208,1;5;10;20;60;100;200,95;92;89;86;84;75;70
PROD15209,1;5;10;20;60;100;200,95;92;89;86;84;75;70
PROD15210,1;5;10;20;60;100;200,95;92;89;86;84;75;70
PROD15211,1,99
PROD15212,1;10;24;48;96;250,77;73;69;65;62;57
PROD15213,1;10;24;48;96;250,77;73;69;65;62;57
PROD15214,1;10;24;48;96;250,77;73;69;65;62;57
PROD15215,1;10;24;48;96;250,77;73;69;65;62;57
PROD15216,1;10;24;48;96;250,77;73;69;65;62;57
PROD15217,1;10;24;48;96;250,77;73;69;65;62;57
PROD15218,1;5;10;20;60;100;200,161;158;150;147;143;133;115
PROD15219,1;5;10;20;60;100;200,161;158;150;147;143;133;115
PROD15220,1;5;10;20;60;100;200,161;158;150;147;143;133;115
PROD15221,1;5;10;20;60;100;200,161;158;150;147;143;133;115
PROD15222,1;5;10;20;60;100;200,161;158;150;147;143;133;115
PROD15223,1;5;10;20;60;100;200,161;158;150;147;143;133;115
PROD15224,1;5;10;20;60;100;200,161;158;150;147;143;133;115
PROD15225,1;5;10;25;50;100;200,126;123;118;115;112;104;90
PROD15226,1;5;10;25;50;100;200,126;123;118;115;112;104;90
PROD15227,1;5;10;25;50;100;200,126;123;118;115;112;104;90
PROD15228,1;5;10;25;50;100;200,126;123;118;115;112;104;90
PROD15229,1;5;10;25;50;100;200,126;123;118;115;112;104;90
PROD15230,1;5;10;25;50;100;200,126;123;118;115;112;104;90
PROD15231,1;5;10;25;50;100;200,126;123;118;115;112;104;90
PROD15232,1;5;10;20;60;100;200,146;143;137;134;130;121;105
PROD15233,1;5;10;20;60;100;200,146;143;137;134;130;121;105
PROD15234,1;5;10;20;60;100;200,146;143;137;134;130;121;105
PROD15235,1;5;10;20;60;100;200,146;143;137;134;130;121;105
PROD15236,1;5;10;20;60;100;200,146;143;137;134;130;121;105
PROD15237,1;5;10;20;60;100;200,146;143;137;134;130;121;105
PROD15239,1;5;10;20;60;100;200,146;143;137;134;130;121;105
PROD15240,1;5;10;25;50;100;200,120;118;113;110;107;99;86
PROD15241,1;5;10;25;50;100;200,120;118;113;110;107;99;86
PROD15242,1;5;10;25;50;100;200,120;118;113;110;107;99;86
PROD15243,1;5;10;25;50;100;200,120;118;113;110;107;99;86
PROD15244,1;5;10;25;50;100;200,120;118;113;110;107;99;86
PROD15250,1;5;10;25;50;100;200,120;118;113;110;107;99;86
PROD15251,1;5;10;25;50;100;200,120;118;113;110;107;99;86
PROD15252,1;10;20;60;100;250,114;109;102;97;92;85
PROD15253,1;10;20;60;100;250,114;109;102;97;92;85
PROD15254,1;10;20;60;100;250,114;109;102;97;92;85
PROD15255,1;10;20;60;100;250,114;109;102;97;92;85
PROD15257,1;10;20;60;100;250,114;109;102;97;92;85
PROD15258,1;10;20;60;100;250,114;109;102;97;92;85
PROD15259,1;10;20;60;100;250,188;171;155;148;142;129
PROD1526,1;10;20;60;100;250,188;171;155;148;142;129
PROD15260,1;10;20;60;100;250,188;171;155;148;142;129
PROD15261,1;10;20;60;100;250,188;171;155;148;142;129
PROD15263,1;10;20;60;100;250,188;171;155;148;142;129
PROD15266,1;10;20;60;100;250,188;171;155;148;142;129
PROD15267,1;5;10;25;50;100;200,145;142;133;128;118;111;107
PROD1527,1;5;10;25;50;100;200,145;142;133;128;118;111;107
PROD15270,1;5;10;25;50;100;200,145;142;133;128;118;111;107
PROD15271,1;5;10;25;50;100;200,145;142;133;128;118;111;107
PROD15272,1;5;10;25;50;100;200,145;142;133;128;118;111;107
PROD15273,1;5;10;25;50;100;200,145;142;133;128;118;111;107
PROD15276,1;5;10;25;50;100;200,145;142;133;128;118;111;107
PROD15277,1;10;20;60;100;250,194;177;160;153;146;136
PROD1528,1;10;20;60;100;250,194;177;160;153;146;136
PROD15292,1;10;20;60;100;250,194;177;160;153;146;136
PROD15293,1;10;20;60;100;250,194;177;160;153;146;136
PROD15294,1;10;20;60;100;250,194;177;160;153;146;136
PROD15295,1;10;20;60;100;250,194;177;160;153;146;136
PROD15296,1;5;10;20;60;100;200,197;193;181;174;161;152;147
PROD15297,1;5;10;20;60;100;200,197;193;181;174;161;152;147
PROD15298,1;5;10;20;60;100;200,197;193;181;174;161;152;147
PROD15299,1;5;10;20;60;100;200,197;193;181;174;161;152;147
PROD153,1;5;10;20;60;100;200,197;193;181;174;161;152;147
PROD15394,1;5;10;20;60;100;200,197;193;181;174;161;152;147
PROD15395,1;5;10;20;60;100;200,197;193;181;174;161;152;147
PROD15396,1;5;10;25;50;100;200,150;143;131;120;108;105;101
PROD15397,1;5;10;25;50;100;200,150;143;131;120;108;105;101
PROD15398,1;5;10;25;50;100;200,150;143;131;120;108;105;101
PROD15399,1;5;10;25;50;100;200,150;143;131;120;108;105;101
PROD15400,1;5;10;25;50;100;200,150;143;131;120;108;105;101
PROD15401,1;5;10;25;50;100;200,150;143;131;120;108;105;101
PROD15402,1;5;10;25;50;100;200,150;143;131;120;108;105;101
PROD15403,1;10;20;60;100;250,240;220;199;191;183;167
PROD15404,1;10;20;60;100;250,240;220;199;191;183;167
PROD15405,1;10;20;60;100;250,240;220;199;191;183;167
PROD15406,1;10;20;60;100;250,240;220;199;191;183;167
PROD15407,1;10;20;60;100;250,240;220;199;191;183;167
PROD15408,1;10;20;60;100;250,240;220;199;191;183;167
PROD15409,1;5;10;20;50;100;200,197;191;185;172;160;154;142
PROD15410,1;5;10;20;50;100;200,197;191;185;172;160;154;142
PROD15411,1;5;10;20;50;100;200,197;191;185;172;160;154;142
PROD15412,1;5;10;20;50;100;200,197;191;185;172;160;154;142
PROD15413,1;5;10;20;50;100;200,197;191;185;172;160;154;142
PROD15414,1;5;10;20;50;100;200,197;191;185;172;160;154;142
PROD15415,1;5;10;20;50;100;200,197;191;185;172;160;154;142
PROD15416,1;5;10;25;50;100;200,179;174;168;157;146;141;130
PROD15417,1;5;10;25;50;100;200,179;174;168;157;146;141;130
PROD15418,1;5;10;25;50;100;200,179;174;168;157;146;141;130
PROD15419,1;5;10;25;50;100;200,179;174;168;157;146;141;130
PROD15420,1;5;10;25;50;100;200,179;174;168;157;146;141;130
PROD15421,1;5;10;25;50;100;200,179;174;168;157;146;141;130
PROD15422,1;5;10;25;50;100;200,179;174;168;157;146;141;130
PROD15423,1;10;20;50;100;250,266;243;221;212;203;189
PROD15424,1;10;20;50;100;250,266;243;221;212;203;189
PROD15425,1;10;20;50;100;250,266;243;221;212;203;189
PROD15426,1;10;20;50;100;250,266;243;221;212;203;189
PROD15427,1;10;20;50;100;250,266;243;221;212;203;189
PROD15428,1;10;20;50;100;250,266;243;221;212;203;189
PROD15429,1;5;10;20;50;100;200,235;228;222;208;194;187;174
PROD15430,1;5;10;20;50;100;200,235;228;222;208;194;187;174
PROD15431,1;5;10;20;50;100;200,235;228;222;208;194;187;174
PROD15432,1;5;10;20;50;100;200,235;228;222;208;194;187;174
PROD15433,1;5;10;20;50;100;200,235;228;222;208;194;187;174
PROD15434,1;5;10;20;50;100;200,235;228;222;208;194;187;174
PROD15435,1;5;10;20;50;100;200,235;228;222;208;194;187;174
PROD15436,1;5;10;25;50;100;200,187;182;176;164;153;147;136
PROD15437,1;5;10;25;50;100;200,187;182;176;164;153;147;136
PROD15438,1;5;10;25;50;100;200,187;182;176;164;153;147;136
PROD15439,1;5;10;25;50;100;200,187;182;176;164;153;147;136
PROD15440,1;5;10;25;50;100;200,187;182;176;164;153;147;136
PROD15441,1;5;10;25;50;100;200,187;182;176;164;153;147;136
PROD15442,1;5;10;25;50;100;200,187;182;176;164;153;147;136
PROD15443,1;5;10;25;50,1069;984;972;915;858
PROD15444,1;5;10;25;50,1069;984;972;915;858
PROD15445,1;5;10;25;50,1069;984;972;915;858
PROD15446,1;5;10;25;50,1069;984;972;915;858
PROD15447,1;5;10;25;50,1069;984;972;915;858
PROD15448,1;5;10;50;100,561;517;472;454;437
PROD15449,1;5;10;50;100,561;517;472;454;437
PROD15450,1;5;10;50;100,561;517;472;454;437
PROD15451,1;5;10;50;100,561;517;472;454;437
PROD15452,1;5;10;50;100,561;517;472;454;437
PROD15453,1;5;10;50;100;250,626;576;527;507;487;457
PROD15454,1;5;10;50;100;250,626;576;527;507;487;457
PROD15455,1;5;10;50;100;250,626;576;527;507;487;457
PROD15456,1;5;10;50;100;250,626;576;527;507;487;457
PROD15457,1;5;10;50;100;250,626;576;527;507;487;457
PROD15458,1;5;10;50;100;250,626;576;527;507;487;457
PROD15459,1;5;10;50;100;250,310;285;260;249;239;219
PROD15460,1;5;10;50;100;250,310;285;260;249;239;219
PROD15461,1;5;10;50;100;250,310;285;260;249;239;219
PROD15462,1;5;10;50;100;250,310;285;260;249;239;219
PROD15463,1;5;10;50;100;250,310;285;260;249;239;219
PROD15464,1;5;10;50;100;250,310;285;260;249;239;219
PROD15465,1;5;10;20;50;100;200,284;266;256;247;238;228;219
PROD15473,1;5;10;20;50;100;200,284;266;256;247;238;228;219
PROD15474,1;5;10;20;50;100;200,284;266;256;247;238;228;219
PROD15475,1;5;10;20;50;100;200,284;266;256;247;238;228;219
PROD15476,1;5;10;20;50;100;200,284;266;256;247;238;228;219
PROD15477,1;5;10;20;50;100;200,284;266;256;247;238;228;219
PROD15478,1;5;10;20;50;100;200,284;266;256;247;238;228;219
PROD15479,1;5;10;25;50;100;200,238;222;215;207;199;191;183
PROD15480,1;5;10;25;50;100;200,238;222;215;207;199;191;183
PROD15481,1;5;10;25;50;100;200,238;222;215;207;199;191;183
PROD15482,1;5;10;25;50;100;200,238;222;215;207;199;191;183
PROD15483,1;5;10;25;50;100;200,238;222;215;207;199;191;183
PROD15484,1;5;10;25;50;100;200,238;222;215;207;199;191;183
PROD15485,1;5;10;25;50;100;200,238;222;215;207;199;191;183
PROD15486,1;5;10;20;50;100;200,343;323;313;302;292;282;272
PROD15487,1;5;10;20;50;100;200,343;323;313;302;292;282;272
PROD15488,1;5;10;20;50;100;200,343;323;313;302;292;282;272
PROD15489,1;5;10;20;50;100;200,343;323;313;302;292;282;272
PROD15490,1;5;10;20;50;100;200,343;323;313;302;292;282;272
PROD15491,1;5;10;20;50;100;200,343;323;313;302;292;282;272
PROD15492,1;5;10;20;50;100;200,343;323;313;302;292;282;272
PROD15493,1;5;10;25;50;100;200,251;235;226;202;202;189;185
PROD15494,1;5;10;25;50;100;200,251;235;226;202;202;189;185
PROD15495,1;5;10;25;50;100;200,251;235;226;202;202;189;185
PROD15496,1;5;10;25;50;100;200,251;235;226;202;202;189;185
PROD15497,1;5;10;25;50;100;200,251;235;226;202;202;189;185
PROD15498,1;5;10;25;50;100;200,251;235;226;202;202;189;185
PROD15499,1;5;10;25;50;100;200,251;235;226;202;202;189;185
PROD15500,1;5;10;50;100;250,271;248;226;217;208;190
PROD15501,1;5;10;50;100;250,271;248;226;217;208;190
PROD15502,1;5;10;50;100;250,271;248;226;217;208;190
PROD15503,1;5;10;50;100;250,271;248;226;217;208;190
PROD15504,1;5;10;50;100;250,271;248;226;217;208;190
PROD15505,1;5;10;50;100;250,271;248;226;217;208;190
PROD15506,1;5;10;20;60;100;250,261;246;239;231;223;208;193
PROD15507,1;5;10;20;60;100;250,261;246;239;231;223;208;193
PROD15508,1;5;10;20;60;100;250,261;246;239;231;223;208;193
PROD15509,1;5;10;20;60;100;250,261;246;239;231;223;208;193
PROD15510,1;5;10;20;60;100;250,261;246;239;231;223;208;193
PROD15511,1;5;10;20;60;100;250,261;246;239;231;223;208;193
PROD15512,1;5;10;20;60;100;250,261;246;239;231;223;208;193
PROD15513,1;5;10;25;50;100;200,228;215;209;202;196;182;169
PROD1553,1;5;10;25;50;100;200,228;215;209;202;196;182;169
PROD1560,1;5;10;25;50;100;200,228;215;209;202;196;182;169
PROD1564,1;5;10;25;50;100;200,228;215;209;202;196;182;169
PROD1565,1;5;10;25;50;100;200,228;215;209;202;196;182;169
PROD15658,1;5;10;25;50;100;200,228;215;209;202;196;182;169
PROD15659,1;5;10;25;50;100;200,228;215;209;202;196;182;169
PROD1566,1;5;10;50;100;250,257;235;214;205;197;184
PROD15660,1;5;10;50;100;250,257;235;214;205;197;184
PROD15661,1;5;10;50;100;250,257;235;214;205;197;184
PROD15663,1;5;10;50;100;250,257;235;214;205;197;184
PROD15664,1;5;10;50;100;250,257;235;214;205;197;184
PROD15665,1;5;10;50;100;250,257;235;214;205;197;184
PROD15667,1;5;10;20;60;100;200,318;301;292;284;275;258;241
PROD15668,1;5;10;20;60;100;200,318;301;292;284;275;258;241
PROD15669,1;5;10;20;60;100;200,318;301;292;284;275;258;241
PROD1567,1;5;10;20;60;100;200,318;301;292;284;275;258;241
PROD15670,1;5;10;20;60;100;200,318;301;292;284;275;258;241
PROD15671,1;5;10;20;60;100;200,318;301;292;284;275;258;241
PROD15672,1;5;10;20;60;100;200,318;301;292;284;275;258;241
PROD15673,1;5;10;25;50;100;200,231;218;211;204;198;184;171
PROD15674,1;5;10;25;50;100;200,231;218;211;204;198;184;171
PROD15675,1;5;10;25;50;100;200,231;218;211;204;198;184;171
PROD15676,1;5;10;25;50;100;200,231;218;211;204;198;184;171
PROD15677,1;5;10;25;50;100;200,231;218;211;204;198;184;171
PROD15678,1;5;10;25;50;100;200,231;218;211;204;198;184;171
PROD15679,1;5;10;25;50;100;200,231;218;211;204;198;184;171
PROD1568,1;5;10;50;100;250,401;371;341;329;317;293
PROD15680,1;5;10;50;100;250,401;371;341;329;317;293
PROD15681,1;5;10;50;100;250,401;371;341;329;317;293
PROD15682,1;5;10;50;100;250,401;371;341;329;317;293
PROD15683,1;5;10;50;100;250,401;371;341;329;317;293
PROD15684,1;5;10;50;100;250,401;371;341;329;317;293
PROD15685,1;5;10;26;50;100;200,346;340;335;330;319;297;265
PROD15686,1;5;10;26;50;100;200,346;340;335;330;319;297;265
PROD15687,1;5;10;26;50;100;200,346;340;335;330;319;297;265
PROD15688,1;5;10;26;50;100;200,346;340;335;330;319;297;265
PROD15689,1;5;10;26;50;100;200,346;340;335;330;319;297;265
PROD1569,1;5;10;26;50;100;200,346;340;335;330;319;297;265
PROD15690,1;5;10;26;50;100;200,346;340;335;330;319;297;265
PROD15691,1;5;10;25;50,693;682;607;571;535
PROD15692,1;5;10;25;50,693;682;607;571;535
PROD15693,1;5;10;25;50,693;682;607;571;535
PROD15694,1;5;10;25;50,693;682;607;571;535
PROD15695,1;5;10;25;50,693;682;607;571;535
PROD15696,1;5;10;25;50;100;200,362;356;321;300;283;277;276
PROD15697,1;5;10;25;50;100;200,362;356;321;300;283;277;276
PROD15698,1;5;10;25;50;100;200,362;356;321;300;283;277;276
PROD15699,1;5;10;25;50;100;200,362;356;321;300;283;277;276
PROD1570,1;5;10;25;50;100;200,362;356;321;300;283;277;276
PROD15700,1;5;10;25;50;100;200,362;356;321;300;283;277;276
PROD15701,1;5;10;25;50;100;200,362;356;321;300;283;277;276
PROD15702,1;5;10;50;100;250,508;477;445;433;420;401
PROD15703,1;5;10;50;100;250,508;477;445;433;420;401
PROD15704,1;5;10;50;100;250,508;477;445;433;420;401
PROD15705,1;5;10;50;100;250,508;477;445;433;420;401
PROD15706,1;5;10;50;100;250,508;477;445;433;420;401
PROD15707,1;5;10;50;100;250,508;477;445;433;420;401
PROD15708,1;10,403;39.3
PROD15709,1;10,403;39.3
PROD1571,1;5;10;25;50;100,255;233;210;201;192;174
PROD15710,1;5;10;25;50;100,255;233;210;201;192;174
PROD15711,1;5;10;25;50;100,255;233;210;201;192;174
PROD15712,1;5;10;25;50;100,255;233;210;201;192;174
PROD15713,1;5;10;25;50;100,255;233;210;201;192;174
PROD15714,1;5;10;25;50;100,255;233;210;201;192;174
PROD15715,1,19.5
PROD15716,1,29.95
PROD15717,1,799
PROD15718,1;10;50;250;500;1000,464;395;329;326;304;259
PROD15719,1;10;50;250;500;1000,464;395;329;326;304;259
PROD1572,1;10;50;250;500;1000,464;395;329;326;304;259
PROD15720,1;10;50;250;500;1000,464;395;329;326;304;259
PROD15721,1;10;50;250;500;1000,464;395;329;326;304;259
PROD15722,1;10;50;250;500;1000,464;395;329;326;304;259
PROD15723,1;10;50;250;500;1000,214;187;159;135;122;104
PROD15724,1;10;50;250;500;1000,214;187;159;135;122;104
PROD15725,1;10;50;250;500;1000,214;187;159;135;122;104
PROD15726,1;10;50;250;500;1000,214;187;159;135;122;104
PROD15727,1;10;50;250;500;1000,214;187;159;135;122;104
PROD15728,1;10;50;250;500;1000,214;187;159;135;122;104
PROD15729,1;5;10;50;100;250,59;54;48;46;44;40
PROD15730,1;5;10;50;100;250,59;54;48;46;44;40
PROD15731,1;5;10;50;100;250,59;54;48;46;44;40
PROD15732,1;5;10;50;100;250,59;54;48;46;44;40
PROD15733,1;5;10;50;100;250,59;54;48;46;44;40
PROD15734,1;5;10;50;100;250,59;54;48;46;44;40
PROD15735,1;5;10;50;100;250,53.45;47.05;42.75;39.55;34.85;33.15
PROD15736,1;5;10;50;100;250,53.45;47.05;42.75;39.55;34.85;33.15
PROD15737,1;5;10;50;100;250,53.45;47.05;42.75;39.55;34.85;33.15
PROD15738,1;5;10;50;100;250,53.45;47.05;42.75;39.55;34.85;33.15
PROD15739,1;5;10;50;100;250,53.45;47.05;42.75;39.55;34.85;33.15
PROD1574,1;5;10;50;100;250,53.45;47.05;42.75;39.55;34.85;33.15
PROD15740,1;5;10;50;100;250,78;71;64;61;58;53
PROD15741,1;5;10;50;100;250,78;71;64;61;58;53
PROD15742,1;5;10;50;100;250,78;71;64;61;58;53
PROD15743,1;5;10;50;100;250,78;71;64;61;58;53
PROD15744,1;5;10;50;100;250,78;71;64;61;58;53
PROD15745,1;5;10;50;100;250,78;71;64;61;58;53
PROD15746,1;5;10;50;100;250,81;73;65;62;59;55
PROD15747,1;5;10;50;100;250,81;73;65;62;59;55
PROD15748,1;5;10;50;100;250,81;73;65;62;59;55
PROD15749,1;5;10;50;100;250,81;73;65;62;59;55
PROD1575,1;5;10;50;100;250,81;73;65;62;59;55
PROD15750,1;5;10;50;100;250,81;73;65;62;59;55
PROD15751,1;5;10;50;100;250,81;74;66;63;60;55
PROD15752,1;5;10;50;100;250,81;74;66;63;60;55
PROD15753,1;5;10;50;100;250,81;74;66;63;60;55
PROD15754,1;5;10;50;100;250,81;74;66;63;60;55
PROD15755,1;5;10;50;100;250,81;74;66;63;60;55
PROD15758,1;5;10;50;100;250,81;74;66;63;60;55
PROD1576,1;5;10;50;100;250,85;77;69;66;62;58
PROD15761,1;5;10;50;100;250,85;77;69;66;62;58
PROD15762,1;5;10;50;100;250,85;77;69;66;62;58
PROD15765,1;5;10;50;100;250,85;77;69;66;62;58
PROD15767,1;5;10;50;100;250,85;77;69;66;62;58
PROD15768,1;5;10;50;100;250,85;77;69;66;62;58
PROD1577,1;5;10;50;100;250,91;82;74;70;67;62
PROD15773,1;5;10;50;100;250,91;82;74;70;67;62
PROD15774,1;5;10;50;100;250,91;82;74;70;67;62
PROD1578,1;5;10;50;100;250,91;82;74;70;67;62
PROD15784,1;5;10;50;100;250,91;82;74;70;67;62
PROD15785,1;5;10;50;100;250,91;82;74;70;67;62
PROD15786,1,10.46
PROD15787,1,13779
PROD15788,1,13779
PROD15789,1,13779
PROD1579,1,13779
PROD15790,1,84
PROD15791,1;5;10;25;50;200,81;73;65;62;59;53
PROD15792,1;5;10;25;50;200,81;73;65;62;59;53
PROD15793,1;5;10;25;50;200,81;73;65;62;59;53
PROD15798,1;5;10;25;50;200,81;73;65;62;59;53
PROD1580,1;5;10;25;50;200,81;73;65;62;59;53
PROD15805,1;5;10;25;50;200,81;73;65;62;59;53
PROD15806,1;5;10;25;50;200,104;94;84;80;76;69
PROD15807,1;5;10;25;50;200,104;94;84;80;76;69
PROD15808,1;5;10;25;50;200,104;94;84;80;76;69
PROD15815,1;5;10;25;50;200,104;94;84;80;76;69
PROD15816,1;5;10;25;50;200,104;94;84;80;76;69
PROD15817,1;5;10;25;50;200,104;94;84;80;76;69
PROD15818,1;5;10;25;50;200,146;132;119;113;107;96
PROD1582,1;5;10;25;50;200,146;132;119;113;107;96
PROD15820,1;5;10;25;50;200,146;132;119;113;107;96
PROD15821,1;5;10;25;50;200,146;132;119;113;107;96
PROD15822,1;5;10;25;50;200,146;132;119;113;107;96
PROD15823,1;5;10;25;50;200,146;132;119;113;107;96
PROD15824,1;5;10;25;50;200,232;210;189;180;171;153
PROD15825,1;5;10;25;50;200,232;210;189;180;171;153
PROD15826,1;5;10;25;50;200,232;210;189;180;171;153
PROD15827,1;5;10;25;50;200,232;210;189;180;171;153
PROD15828,1;5;10;25;50;200,232;210;189;180;171;153
PROD15829,1;5;10;25;50;200,232;210;189;180;171;153
PROD1583,1;2;10;25;50;200,407;369;330;315;300;269
PROD15830,1;2;10;25;50;200,407;369;330;315;300;269
